"year","month","abbr","length","start"
2006,6,"PUJHDP1O","2","375"
2006,7,"PUJHDP1O","2","375"
2006,8,"PUJHDP1O","2","375"
2006,9,"PUJHDP1O","2","375"
2006,10,"PUJHDP1O","2","375"
2006,11,"PUJHDP1O","2","375"
2006,12,"PUJHDP1O","2","375"
2005,8,"PEJHRSN","2","377"
2005,9,"PEJHRSN","2","377"
2005,10,"PEJHRSN","2","377"
2005,11,"PEJHRSN","2","377"
2005,12,"PEJHRSN","2","377"
2006,1,"PEJHRSN","2","377"
2006,2,"PEJHRSN","2","377"
2006,3,"PEJHRSN","2","377"
2006,4,"PEJHRSN","2","377"
2006,5,"PEJHRSN","2","377"
2006,6,"PEJHRSN","2","377"
2006,7,"PEJHRSN","2","377"
2006,8,"PEJHRSN","2","377"
2006,9,"PEJHRSN","2","377"
2006,10,"PEJHRSN","2","377"
2006,11,"PEJHRSN","2","377"
2006,12,"PEJHRSN","2","377"
2005,8,"PEJHWANT","2","379"
2005,9,"PEJHWANT","2","379"
2005,10,"PEJHWANT","2","379"
2005,11,"PEJHWANT","2","379"
2005,12,"PEJHWANT","2","379"
2006,1,"PEJHWANT","2","379"
2006,2,"PEJHWANT","2","379"
2006,3,"PEJHWANT","2","379"
2006,4,"PEJHWANT","2","379"
2006,5,"PEJHWANT","2","379"
2006,6,"PEJHWANT","2","379"
2006,7,"PEJHWANT","2","379"
2006,8,"PEJHWANT","2","379"
2006,9,"PEJHWANT","2","379"
2006,10,"PEJHWANT","2","379"
2006,11,"PEJHWANT","2","379"
2006,12,"PEJHWANT","2","379"
2005,8,"PUJHCK1","2","381"
2005,9,"PUJHCK1","2","381"
2005,10,"PUJHCK1","2","381"
2005,11,"PUJHCK1","2","381"
2005,12,"PUJHCK1","2","381"
2006,1,"PUJHCK1","2","381"
2006,2,"PUJHCK1","2","381"
2006,3,"PUJHCK1","2","381"
2006,4,"PUJHCK1","2","381"
2006,5,"PUJHCK1","2","381"
2006,6,"PUJHCK1","2","381"
2006,7,"PUJHCK1","2","381"
2006,8,"PUJHCK1","2","381"
2006,9,"PUJHCK1","2","381"
2006,10,"PUJHCK1","2","381"
2006,11,"PUJHCK1","2","381"
2006,12,"PUJHCK1","2","381"
2005,8,"PUJHCK2","2","383"
2005,9,"PUJHCK2","2","383"
2005,10,"PUJHCK2","2","383"
2005,11,"PUJHCK2","2","383"
2005,12,"PUJHCK2","2","383"
2006,1,"PUJHCK2","2","383"
2006,2,"PUJHCK2","2","383"
2006,3,"PUJHCK2","2","383"
2006,4,"PUJHCK2","2","383"
2006,5,"PUJHCK2","2","383"
2006,6,"PUJHCK2","2","383"
2006,7,"PUJHCK2","2","383"
2006,8,"PUJHCK2","2","383"
2006,9,"PUJHCK2","2","383"
2006,10,"PUJHCK2","2","383"
2006,11,"PUJHCK2","2","383"
2006,12,"PUJHCK2","2","383"
2005,8,"PRABSREA","2","385"
2005,9,"PRABSREA","2","385"
2005,10,"PRABSREA","2","385"
2005,11,"PRABSREA","2","385"
2005,12,"PRABSREA","2","385"
2006,1,"PRABSREA","2","385"
2006,2,"PRABSREA","2","385"
2006,3,"PRABSREA","2","385"
2006,4,"PRABSREA","2","385"
2006,5,"PRABSREA","2","385"
2006,6,"PRABSREA","2","385"
2006,7,"PRABSREA","2","385"
2006,8,"PRABSREA","2","385"
2006,9,"PRABSREA","2","385"
2006,10,"PRABSREA","2","385"
2006,11,"PRABSREA","2","385"
2006,12,"PRABSREA","2","385"
2005,8,"PRCIVLF","2","387"
2005,9,"PRCIVLF","2","387"
2005,10,"PRCIVLF","2","387"
2005,11,"PRCIVLF","2","387"
2005,12,"PRCIVLF","2","387"
2006,1,"PRCIVLF","2","387"
2006,2,"PRCIVLF","2","387"
2006,3,"PRCIVLF","2","387"
2006,4,"PRCIVLF","2","387"
2006,5,"PRCIVLF","2","387"
2006,6,"PRCIVLF","2","387"
2006,7,"PRCIVLF","2","387"
2006,8,"PRCIVLF","2","387"
2006,9,"PRCIVLF","2","387"
2006,10,"PRCIVLF","2","387"
2006,11,"PRCIVLF","2","387"
2006,12,"PRCIVLF","2","387"
2005,8,"PRDISC","2","389"
2005,9,"PRDISC","2","389"
2005,10,"PRDISC","2","389"
2005,11,"PRDISC","2","389"
2005,12,"PRDISC","2","389"
2006,1,"PRDISC","2","389"
2006,2,"PRDISC","2","389"
2006,3,"PRDISC","2","389"
2006,4,"PRDISC","2","389"
2006,5,"PRDISC","2","389"
2006,6,"PRDISC","2","389"
2006,7,"PRDISC","2","389"
2006,8,"PRDISC","2","389"
2006,9,"PRDISC","2","389"
2006,10,"PRDISC","2","389"
2006,11,"PRDISC","2","389"
2006,12,"PRDISC","2","389"
2005,8,"PREMPNOT","2","393"
2005,9,"PREMPNOT","2","393"
2005,10,"PREMPNOT","2","393"
2005,11,"PREMPNOT","2","393"
2005,12,"PREMPNOT","2","393"
2006,1,"PREMPNOT","2","393"
2006,2,"PREMPNOT","2","393"
2006,3,"PREMPNOT","2","393"
2006,4,"PREMPNOT","2","393"
2006,5,"PREMPNOT","2","393"
2006,6,"PREMPNOT","2","393"
2006,7,"PREMPNOT","2","393"
2006,8,"PREMPNOT","2","393"
2006,9,"PREMPNOT","2","393"
2006,10,"PREMPNOT","2","393"
2006,11,"PREMPNOT","2","393"
2006,12,"PREMPNOT","2","393"
2005,8,"PREXPLF","2","395"
2005,9,"PREXPLF","2","395"
2005,10,"PREXPLF","2","395"
2005,11,"PREXPLF","2","395"
2005,12,"PREXPLF","2","395"
2006,1,"PREXPLF","2","395"
2006,2,"PREXPLF","2","395"
2006,3,"PREXPLF","2","395"
2006,4,"PREXPLF","2","395"
2006,5,"PREXPLF","2","395"
2006,6,"PREXPLF","2","395"
2006,7,"PREXPLF","2","395"
2006,8,"PREXPLF","2","395"
2006,9,"PREXPLF","2","395"
2006,10,"PREXPLF","2","395"
2006,11,"PREXPLF","2","395"
2006,12,"PREXPLF","2","395"
2005,8,"PRFTLF","2","397"
2005,9,"PRFTLF","2","397"
2005,10,"PRFTLF","2","397"
2005,11,"PRFTLF","2","397"
2005,12,"PRFTLF","2","397"
2006,1,"PRFTLF","2","397"
2006,2,"PRFTLF","2","397"
2006,3,"PRFTLF","2","397"
2006,4,"PRFTLF","2","397"
2006,5,"PRFTLF","2","397"
2006,6,"PRFTLF","2","397"
2006,7,"PRFTLF","2","397"
2006,8,"PRFTLF","2","397"
2006,9,"PRFTLF","2","397"
2006,10,"PRFTLF","2","397"
2006,11,"PRFTLF","2","397"
2006,12,"PRFTLF","2","397"
2005,8,"PRHRUSL","2","399"
2005,9,"PRHRUSL","2","399"
2005,10,"PRHRUSL","2","399"
2005,11,"PRHRUSL","2","399"
2005,12,"PRHRUSL","2","399"
2006,1,"PRHRUSL","2","399"
2006,2,"PRHRUSL","2","399"
2006,3,"PRHRUSL","2","399"
2006,4,"PRHRUSL","2","399"
2006,5,"PRHRUSL","2","399"
2006,6,"PRHRUSL","2","399"
2006,7,"PRHRUSL","2","399"
2006,8,"PRHRUSL","2","399"
2006,9,"PRHRUSL","2","399"
2006,10,"PRHRUSL","2","399"
2006,11,"PRHRUSL","2","399"
2006,12,"PRHRUSL","2","399"
2005,8,"PRJOBSEA","2","401"
2005,9,"PRJOBSEA","2","401"
2005,10,"PRJOBSEA","2","401"
2005,11,"PRJOBSEA","2","401"
2005,12,"PRJOBSEA","2","401"
2006,1,"PRJOBSEA","2","401"
2006,2,"PRJOBSEA","2","401"
2006,3,"PRJOBSEA","2","401"
2006,4,"PRJOBSEA","2","401"
2006,5,"PRJOBSEA","2","401"
2006,6,"PRJOBSEA","2","401"
2006,7,"PRJOBSEA","2","401"
2006,8,"PRJOBSEA","2","401"
2006,9,"PRJOBSEA","2","401"
2006,10,"PRJOBSEA","2","401"
2006,11,"PRJOBSEA","2","401"
2006,12,"PRJOBSEA","2","401"
2005,8,"PRPTHRS","2","403"
2005,9,"PRPTHRS","2","403"
2005,10,"PRPTHRS","2","403"
2005,11,"PRPTHRS","2","403"
2005,12,"PRPTHRS","2","403"
2006,1,"PRPTHRS","2","403"
2006,2,"PRPTHRS","2","403"
2006,3,"PRPTHRS","2","403"
2006,4,"PRPTHRS","2","403"
2006,5,"PRPTHRS","2","403"
2006,6,"PRPTHRS","2","403"
2006,7,"PRPTHRS","2","403"
2006,8,"PRPTHRS","2","403"
2006,9,"PRPTHRS","2","403"
2006,10,"PRPTHRS","2","403"
2006,11,"PRPTHRS","2","403"
2006,12,"PRPTHRS","2","403"
2005,8,"PRPTREA","2","405"
2005,9,"PRPTREA","2","405"
2005,10,"PRPTREA","2","405"
2005,11,"PRPTREA","2","405"
2005,12,"PRPTREA","2","405"
2006,1,"PRPTREA","2","405"
2006,2,"PRPTREA","2","405"
2006,3,"PRPTREA","2","405"
2006,4,"PRPTREA","2","405"
2006,5,"PRPTREA","2","405"
2006,6,"PRPTREA","2","405"
2006,7,"PRPTREA","2","405"
2006,8,"PRPTREA","2","405"
2006,9,"PRPTREA","2","405"
2006,10,"PRPTREA","2","405"
2006,11,"PRPTREA","2","405"
2006,12,"PRPTREA","2","405"
2005,8,"PRUNEDUR","3","407"
2005,9,"PRUNEDUR","3","407"
2005,10,"PRUNEDUR","3","407"
2005,11,"PRUNEDUR","3","407"
2005,12,"PRUNEDUR","3","407"
2006,1,"PRUNEDUR","3","407"
2006,2,"PRUNEDUR","3","407"
2006,3,"PRUNEDUR","3","407"
2006,4,"PRUNEDUR","3","407"
2006,5,"PRUNEDUR","3","407"
2006,6,"PRUNEDUR","3","407"
2006,7,"PRUNEDUR","3","407"
2006,8,"PRUNEDUR","3","407"
2006,9,"PRUNEDUR","3","407"
2006,10,"PRUNEDUR","3","407"
2006,11,"PRUNEDUR","3","407"
2006,12,"PRUNEDUR","3","407"
2005,8,"FILLER","2","410"
2005,9,"FILLER","2","410"
2005,10,"FILLER","2","410"
2005,11,"FILLER","2","410"
2005,12,"FILLER","2","410"
2006,1,"FILLER","2","410"
2006,2,"FILLER","2","410"
2006,3,"FILLER","2","410"
2006,4,"FILLER","2","410"
2006,5,"FILLER","2","410"
2006,6,"FILLER","2","410"
2006,7,"FILLER","2","410"
2006,8,"FILLER","2","410"
2006,9,"FILLER","2","410"
2006,10,"FILLER","2","410"
2006,11,"FILLER","2","410"
2006,12,"FILLER","2","410"
2005,8,"PRUNTYPE","2","412"
2005,9,"PRUNTYPE","2","412"
2005,10,"PRUNTYPE","2","412"
2005,11,"PRUNTYPE","2","412"
2005,12,"PRUNTYPE","2","412"
2006,1,"PRUNTYPE","2","412"
2006,2,"PRUNTYPE","2","412"
2006,3,"PRUNTYPE","2","412"
2006,4,"PRUNTYPE","2","412"
2006,5,"PRUNTYPE","2","412"
2006,6,"PRUNTYPE","2","412"
2006,7,"PRUNTYPE","2","412"
2006,8,"PRUNTYPE","2","412"
2006,9,"PRUNTYPE","2","412"
2006,10,"PRUNTYPE","2","412"
2006,11,"PRUNTYPE","2","412"
2006,12,"PRUNTYPE","2","412"
2005,8,"PRWKSCH","2","414"
2005,9,"PRWKSCH","2","414"
2005,10,"PRWKSCH","2","414"
2005,11,"PRWKSCH","2","414"
2005,12,"PRWKSCH","2","414"
2006,1,"PRWKSCH","2","414"
2006,2,"PRWKSCH","2","414"
2006,3,"PRWKSCH","2","414"
2006,4,"PRWKSCH","2","414"
2006,5,"PRWKSCH","2","414"
2006,6,"PRWKSCH","2","414"
2006,7,"PRWKSCH","2","414"
2006,8,"PRWKSCH","2","414"
2006,9,"PRWKSCH","2","414"
2006,10,"PRWKSCH","2","414"
2006,11,"PRWKSCH","2","414"
2006,12,"PRWKSCH","2","414"
2005,8,"PRWKSTAT","2","416"
2005,9,"PRWKSTAT","2","416"
2005,10,"PRWKSTAT","2","416"
2005,11,"PRWKSTAT","2","416"
2005,12,"PRWKSTAT","2","416"
2006,1,"PRWKSTAT","2","416"
2006,2,"PRWKSTAT","2","416"
2006,3,"PRWKSTAT","2","416"
2006,4,"PRWKSTAT","2","416"
2006,5,"PRWKSTAT","2","416"
2006,6,"PRWKSTAT","2","416"
2006,7,"PRWKSTAT","2","416"
2006,8,"PRWKSTAT","2","416"
2006,9,"PRWKSTAT","2","416"
2006,10,"PRWKSTAT","2","416"
2006,11,"PRWKSTAT","2","416"
2006,12,"PRWKSTAT","2","416"
2005,8,"PRWNTJOB","2","418"
2005,9,"PRWNTJOB","2","418"
2005,10,"PRWNTJOB","2","418"
2005,11,"PRWNTJOB","2","418"
2005,12,"PRWNTJOB","2","418"
2006,1,"PRWNTJOB","2","418"
2006,2,"PRWNTJOB","2","418"
2006,3,"PRWNTJOB","2","418"
2006,4,"PRWNTJOB","2","418"
2006,5,"PRWNTJOB","2","418"
2006,6,"PRWNTJOB","2","418"
2006,7,"PRWNTJOB","2","418"
2006,8,"PRWNTJOB","2","418"
2006,9,"PRWNTJOB","2","418"
2006,10,"PRWNTJOB","2","418"
2006,11,"PRWNTJOB","2","418"
2006,12,"PRWNTJOB","2","418"
2005,8,"PUJHCK3","2","420"
2005,9,"PUJHCK3","2","420"
2005,10,"PUJHCK3","2","420"
2005,11,"PUJHCK3","2","420"
2005,12,"PUJHCK3","2","420"
2006,1,"PUJHCK3","2","420"
2006,2,"PUJHCK3","2","420"
2006,3,"PUJHCK3","2","420"
2006,4,"PUJHCK3","2","420"
2006,5,"PUJHCK3","2","420"
2006,6,"PUJHCK3","2","420"
2006,7,"PUJHCK3","2","420"
2006,8,"PUJHCK3","2","420"
2006,9,"PUJHCK3","2","420"
2006,10,"PUJHCK3","2","420"
2006,11,"PUJHCK3","2","420"
2006,12,"PUJHCK3","2","420"
2005,8,"PUJHCK4","2","422"
2005,9,"PUJHCK4","2","422"
2005,10,"PUJHCK4","2","422"
2005,11,"PUJHCK4","2","422"
2005,12,"PUJHCK4","2","422"
2006,1,"PUJHCK4","2","422"
2006,2,"PUJHCK4","2","422"
2006,3,"PUJHCK4","2","422"
2006,4,"PUJHCK4","2","422"
2006,5,"PUJHCK4","2","422"
2006,6,"PUJHCK4","2","422"
2006,7,"PUJHCK4","2","422"
2006,8,"PUJHCK4","2","422"
2006,9,"PUJHCK4","2","422"
2006,10,"PUJHCK4","2","422"
2006,11,"PUJHCK4","2","422"
2006,12,"PUJHCK4","2","422"
2005,8,"PUJHCK5","2","424"
2005,9,"PUJHCK5","2","424"
2005,10,"PUJHCK5","2","424"
2005,11,"PUJHCK5","2","424"
2005,12,"PUJHCK5","2","424"
2006,1,"PUJHCK5","2","424"
2006,2,"PUJHCK5","2","424"
2006,3,"PUJHCK5","2","424"
2006,4,"PUJHCK5","2","424"
2006,5,"PUJHCK5","2","424"
2006,6,"PUJHCK5","2","424"
2006,7,"PUJHCK5","2","424"
2006,8,"PUJHCK5","2","424"
2006,9,"PUJHCK5","2","424"
2006,10,"PUJHCK5","2","424"
2006,11,"PUJHCK5","2","424"
2006,12,"PUJHCK5","2","424"
2005,8,"PUIODP1","2","426"
2005,9,"PUIODP1","2","426"
2005,10,"PUIODP1","2","426"
2005,11,"PUIODP1","2","426"
2005,12,"PUIODP1","2","426"
2006,1,"PUIODP1","2","426"
2006,2,"PUIODP1","2","426"
2006,3,"PUIODP1","2","426"
2006,4,"PUIODP1","2","426"
2006,5,"PUIODP1","2","426"
2006,6,"PUIODP1","2","426"
2006,7,"PUIODP1","2","426"
2006,8,"PUIODP1","2","426"
2006,9,"PUIODP1","2","426"
2006,10,"PUIODP1","2","426"
2006,11,"PUIODP1","2","426"
2006,12,"PUIODP1","2","426"
2005,8,"PUIODP2","2","428"
2005,9,"PUIODP2","2","428"
2005,10,"PUIODP2","2","428"
2005,11,"PUIODP2","2","428"
2005,12,"PUIODP2","2","428"
2006,1,"PUIODP2","2","428"
2006,2,"PUIODP2","2","428"
2006,3,"PUIODP2","2","428"
2006,4,"PUIODP2","2","428"
2006,5,"PUIODP2","2","428"
2006,6,"PUIODP2","2","428"
2006,7,"PUIODP2","2","428"
2006,8,"PUIODP2","2","428"
2006,9,"PUIODP2","2","428"
2006,10,"PUIODP2","2","428"
2006,11,"PUIODP2","2","428"
2006,12,"PUIODP2","2","428"
2005,8,"PUIODP3","2","430"
2005,9,"PUIODP3","2","430"
2005,10,"PUIODP3","2","430"
2005,11,"PUIODP3","2","430"
2005,12,"PUIODP3","2","430"
2006,1,"PUIODP3","2","430"
2006,2,"PUIODP3","2","430"
2006,3,"PUIODP3","2","430"
2006,4,"PUIODP3","2","430"
2006,5,"PUIODP3","2","430"
2006,6,"PUIODP3","2","430"
2006,7,"PUIODP3","2","430"
2006,8,"PUIODP3","2","430"
2006,9,"PUIODP3","2","430"
2006,10,"PUIODP3","2","430"
2006,11,"PUIODP3","2","430"
2006,12,"PUIODP3","2","430"
2005,8,"PEIO1COW","2","432"
2005,9,"PEIO1COW","2","432"
2005,10,"PEIO1COW","2","432"
2005,11,"PEIO1COW","2","432"
2005,12,"PEIO1COW","2","432"
2006,1,"PEIO1COW","2","432"
2006,2,"PEIO1COW","2","432"
2006,3,"PEIO1COW","2","432"
2006,4,"PEIO1COW","2","432"
2006,5,"PEIO1COW","2","432"
2006,6,"PEIO1COW","2","432"
2006,7,"PEIO1COW","2","432"
2006,8,"PEIO1COW","2","432"
2006,9,"PEIO1COW","2","432"
2006,10,"PEIO1COW","2","432"
2006,11,"PEIO1COW","2","432"
2006,12,"PEIO1COW","2","432"
2005,8,"PADDING","6","436"
2005,9,"PADDING","6","436"
2005,10,"PADDING","6","436"
2005,11,"PADDING","6","436"
2005,12,"PADDING","6","436"
2006,1,"PADDING","6","436"
2006,2,"PADDING","6","436"
2006,3,"PADDING","6","436"
2006,4,"PADDING","6","436"
2006,5,"PADDING","6","436"
2006,6,"PADDING","6","436"
2006,7,"PADDING","6","436"
2006,8,"PADDING","6","436"
2006,9,"PADDING","6","436"
2006,10,"PADDING","6","436"
2006,11,"PADDING","6","436"
2006,12,"PADDING","6","436"
2005,8,"PEIO2COW","2","442"
2005,9,"PEIO2COW","2","442"
2005,10,"PEIO2COW","2","442"
2005,11,"PEIO2COW","2","442"
2005,12,"PEIO2COW","2","442"
2006,1,"PEIO2COW","2","442"
2006,2,"PEIO2COW","2","442"
2006,3,"PEIO2COW","2","442"
2006,4,"PEIO2COW","2","442"
2006,5,"PEIO2COW","2","442"
2006,6,"PEIO2COW","2","442"
2006,7,"PEIO2COW","2","442"
2006,8,"PEIO2COW","2","442"
2006,9,"PEIO2COW","2","442"
2006,10,"PEIO2COW","2","442"
2006,11,"PEIO2COW","2","442"
2006,12,"PEIO2COW","2","442"
2005,8,"PUIO2MFG","2","444"
2005,9,"PUIO2MFG","2","444"
2005,10,"PUIO2MFG","2","444"
2005,11,"PUIO2MFG","2","444"
2005,12,"PUIO2MFG","2","444"
2006,1,"PUIO2MFG","2","444"
2006,2,"PUIO2MFG","2","444"
2006,3,"PUIO2MFG","2","444"
2006,4,"PUIO2MFG","2","444"
2006,5,"PUIO2MFG","2","444"
2006,6,"PUIO2MFG","2","444"
2006,7,"PUIO2MFG","2","444"
2006,8,"PUIO2MFG","2","444"
2006,9,"PUIO2MFG","2","444"
2006,10,"PUIO2MFG","2","444"
2006,11,"PUIO2MFG","2","444"
2006,12,"PUIO2MFG","2","444"
2005,8,"PADDING","6","446"
2005,9,"PADDING","6","446"
2005,10,"PADDING","6","446"
2005,11,"PADDING","6","446"
2005,12,"PADDING","6","446"
2006,1,"PADDING","6","446"
2006,2,"PADDING","6","446"
2006,3,"PADDING","6","446"
2006,4,"PADDING","6","446"
2006,5,"PADDING","6","446"
2006,6,"PADDING","6","446"
2006,7,"PADDING","6","446"
2006,8,"PADDING","6","446"
2006,9,"PADDING","6","446"
2006,10,"PADDING","6","446"
2006,11,"PADDING","6","446"
2006,12,"PADDING","6","446"
2005,8,"PUIOCK1","2","452"
2005,9,"PUIOCK1","2","452"
2005,10,"PUIOCK1","2","452"
2005,11,"PUIOCK1","2","452"
2005,12,"PUIOCK1","2","452"
2006,1,"PUIOCK1","2","452"
2006,2,"PUIOCK1","2","452"
2006,3,"PUIOCK1","2","452"
2006,4,"PUIOCK1","2","452"
2006,5,"PUIOCK1","2","452"
2006,6,"PUIOCK1","2","452"
2006,7,"PUIOCK1","2","452"
2006,8,"PUIOCK1","2","452"
2006,9,"PUIOCK1","2","452"
2006,10,"PUIOCK1","2","452"
2006,11,"PUIOCK1","2","452"
2006,12,"PUIOCK1","2","452"
2005,8,"PUIOCK2","2","454"
2005,9,"PUIOCK2","2","454"
2005,10,"PUIOCK2","2","454"
2005,11,"PUIOCK2","2","454"
2005,12,"PUIOCK2","2","454"
2006,1,"PUIOCK2","2","454"
2006,2,"PUIOCK2","2","454"
2006,3,"PUIOCK2","2","454"
2006,4,"PUIOCK2","2","454"
2006,5,"PUIOCK2","2","454"
2006,6,"PUIOCK2","2","454"
2006,7,"PUIOCK2","2","454"
2006,8,"PUIOCK2","2","454"
2006,9,"PUIOCK2","2","454"
2006,10,"PUIOCK2","2","454"
2006,11,"PUIOCK2","2","454"
2006,12,"PUIOCK2","2","454"
2005,8,"PUIOCK3","2","456"
2005,9,"PUIOCK3","2","456"
2005,10,"PUIOCK3","2","456"
2005,11,"PUIOCK3","2","456"
2005,12,"PUIOCK3","2","456"
2006,1,"PUIOCK3","2","456"
2006,2,"PUIOCK3","2","456"
2006,3,"PUIOCK3","2","456"
2006,4,"PUIOCK3","2","456"
2006,5,"PUIOCK3","2","456"
2006,6,"PUIOCK3","2","456"
2006,7,"PUIOCK3","2","456"
2006,8,"PUIOCK3","2","456"
2006,9,"PUIOCK3","2","456"
2006,10,"PUIOCK3","2","456"
2006,11,"PUIOCK3","2","456"
2006,12,"PUIOCK3","2","456"
2005,8,"PRIOELG","2","458"
2005,9,"PRIOELG","2","458"
2005,10,"PRIOELG","2","458"
2005,11,"PRIOELG","2","458"
2005,12,"PRIOELG","2","458"
2006,1,"PRIOELG","2","458"
2006,2,"PRIOELG","2","458"
2006,3,"PRIOELG","2","458"
2006,4,"PRIOELG","2","458"
2006,5,"PRIOELG","2","458"
2006,6,"PRIOELG","2","458"
2006,7,"PRIOELG","2","458"
2006,8,"PRIOELG","2","458"
2006,9,"PRIOELG","2","458"
2006,10,"PRIOELG","2","458"
2006,11,"PRIOELG","2","458"
2006,12,"PRIOELG","2","458"
2005,8,"PRAGNA","2","460"
2005,9,"PRAGNA","2","460"
2005,10,"PRAGNA","2","460"
2005,11,"PRAGNA","2","460"
2005,12,"PRAGNA","2","460"
2006,1,"PRAGNA","2","460"
2006,2,"PRAGNA","2","460"
2006,3,"PRAGNA","2","460"
2006,4,"PRAGNA","2","460"
2006,5,"PRAGNA","2","460"
2006,6,"PRAGNA","2","460"
2006,7,"PRAGNA","2","460"
2006,8,"PRAGNA","2","460"
2006,9,"PRAGNA","2","460"
2006,10,"PRAGNA","2","460"
2006,11,"PRAGNA","2","460"
2006,12,"PRAGNA","2","460"
2005,8,"PRCOW1","2","462"
2005,9,"PRCOW1","2","462"
2005,10,"PRCOW1","2","462"
2005,11,"PRCOW1","2","462"
2005,12,"PRCOW1","2","462"
2006,1,"PRCOW1","2","462"
2006,2,"PRCOW1","2","462"
2006,3,"PRCOW1","2","462"
2006,4,"PRCOW1","2","462"
2006,5,"PRCOW1","2","462"
2006,6,"PRCOW1","2","462"
2006,7,"PRCOW1","2","462"
2006,8,"PRCOW1","2","462"
2006,9,"PRCOW1","2","462"
2006,10,"PRCOW1","2","462"
2006,11,"PRCOW1","2","462"
2006,12,"PRCOW1","2","462"
2005,8,"PRCOW2","2","464"
2005,9,"PRCOW2","2","464"
2005,10,"PRCOW2","2","464"
2005,11,"PRCOW2","2","464"
2005,12,"PRCOW2","2","464"
2006,1,"PRCOW2","2","464"
2006,2,"PRCOW2","2","464"
2006,3,"PRCOW2","2","464"
2006,4,"PRCOW2","2","464"
2006,5,"PRCOW2","2","464"
2006,6,"PRCOW2","2","464"
2006,7,"PRCOW2","2","464"
2006,8,"PRCOW2","2","464"
2006,9,"PRCOW2","2","464"
2006,10,"PRCOW2","2","464"
2006,11,"PRCOW2","2","464"
2006,12,"PRCOW2","2","464"
2005,8,"PRCOWPG","2","466"
2005,9,"PRCOWPG","2","466"
2005,10,"PRCOWPG","2","466"
2005,11,"PRCOWPG","2","466"
2005,12,"PRCOWPG","2","466"
2006,1,"PRCOWPG","2","466"
2006,2,"PRCOWPG","2","466"
2006,3,"PRCOWPG","2","466"
2006,4,"PRCOWPG","2","466"
2006,5,"PRCOWPG","2","466"
2006,6,"PRCOWPG","2","466"
2006,7,"PRCOWPG","2","466"
2006,8,"PRCOWPG","2","466"
2006,9,"PRCOWPG","2","466"
2006,10,"PRCOWPG","2","466"
2006,11,"PRCOWPG","2","466"
2006,12,"PRCOWPG","2","466"
2005,8,"PRDTIND1","2","472"
2005,9,"PRDTIND1","2","472"
2005,10,"PRDTIND1","2","472"
2005,11,"PRDTIND1","2","472"
2005,12,"PRDTIND1","2","472"
2006,1,"PRDTIND1","2","472"
2006,2,"PRDTIND1","2","472"
2006,3,"PRDTIND1","2","472"
2006,4,"PRDTIND1","2","472"
2006,5,"PRDTIND1","2","472"
2006,6,"PRDTIND1","2","472"
2006,7,"PRDTIND1","2","472"
2006,8,"PRDTIND1","2","472"
2006,9,"PRDTIND1","2","472"
2006,10,"PRDTIND1","2","472"
2006,11,"PRDTIND1","2","472"
2006,12,"PRDTIND1","2","472"
2005,8,"PRDTIND2","2","474"
2005,9,"PRDTIND2","2","474"
2005,10,"PRDTIND2","2","474"
2005,11,"PRDTIND2","2","474"
2005,12,"PRDTIND2","2","474"
2006,1,"PRDTIND2","2","474"
2006,2,"PRDTIND2","2","474"
2006,3,"PRDTIND2","2","474"
2006,4,"PRDTIND2","2","474"
2006,5,"PRDTIND2","2","474"
2006,6,"PRDTIND2","2","474"
2006,7,"PRDTIND2","2","474"
2006,8,"PRDTIND2","2","474"
2006,9,"PRDTIND2","2","474"
2006,10,"PRDTIND2","2","474"
2006,11,"PRDTIND2","2","474"
2006,12,"PRDTIND2","2","474"
2005,8,"PRDTOCC1","2","476"
2005,9,"PRDTOCC1","2","476"
2005,10,"PRDTOCC1","2","476"
2005,11,"PRDTOCC1","2","476"
2005,12,"PRDTOCC1","2","476"
2006,1,"PRDTOCC1","2","476"
2006,2,"PRDTOCC1","2","476"
2006,3,"PRDTOCC1","2","476"
2006,4,"PRDTOCC1","2","476"
2006,5,"PRDTOCC1","2","476"
2006,6,"PRDTOCC1","2","476"
2006,7,"PRDTOCC1","2","476"
2006,8,"PRDTOCC1","2","476"
2006,9,"PRDTOCC1","2","476"
2006,10,"PRDTOCC1","2","476"
2006,11,"PRDTOCC1","2","476"
2006,12,"PRDTOCC1","2","476"
2005,8,"PRDTOCC2","2","478"
2005,9,"PRDTOCC2","2","478"
2005,10,"PRDTOCC2","2","478"
2005,11,"PRDTOCC2","2","478"
2005,12,"PRDTOCC2","2","478"
2006,1,"PRDTOCC2","2","478"
2006,2,"PRDTOCC2","2","478"
2006,3,"PRDTOCC2","2","478"
2006,4,"PRDTOCC2","2","478"
2006,5,"PRDTOCC2","2","478"
2006,6,"PRDTOCC2","2","478"
2006,7,"PRDTOCC2","2","478"
2006,8,"PRDTOCC2","2","478"
2006,9,"PRDTOCC2","2","478"
2006,10,"PRDTOCC2","2","478"
2006,11,"PRDTOCC2","2","478"
2006,12,"PRDTOCC2","2","478"
2005,8,"PREMP","2","480"
2005,9,"PREMP","2","480"
2005,10,"PREMP","2","480"
2005,11,"PREMP","2","480"
2005,12,"PREMP","2","480"
2006,1,"PREMP","2","480"
2006,2,"PREMP","2","480"
2006,3,"PREMP","2","480"
2006,4,"PREMP","2","480"
2006,5,"PREMP","2","480"
2006,6,"PREMP","2","480"
2006,7,"PREMP","2","480"
