fips,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,State,county,CouSub,pop2000,countyname,CBSASub,Areaname,state_alpha
3300927300,714,761,949,1318,1476,33,9,27300,924,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300930820,714,761,949,1318,1476,33,9,30820,1138,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300932180,714,761,949,1318,1476,33,9,32180,456,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300933860,714,761,949,1318,1476,33,9,33860,10850,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300934820,714,761,949,1318,1476,33,9,34820,4416,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300935220,714,761,949,1318,1476,33,9,35220,459,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300936900,714,761,949,1318,1476,33,9,36900,1930,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300940660,714,761,949,1318,1476,33,9,40660,378,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300941300,714,761,949,1318,1476,33,9,41300,12568,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300941860,714,761,949,1318,1476,33,9,41860,1271,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300942020,714,761,949,1318,1476,33,9,42020,1587,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300942580,714,761,949,1318,1476,33,9,42580,5845,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300942820,714,761,949,1318,1476,33,9,42820,3,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300944100,714,761,949,1318,1476,33,9,44100,487,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300944260,714,761,949,1318,1476,33,9,44260,1679,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300948980,714,761,949,1318,1476,33,9,48980,759,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300958340,714,761,949,1318,1476,33,9,58340,299,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300958500,714,761,949,1318,1476,33,9,58500,1091,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300961060,714,761,949,1318,1476,33,9,61060,709,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300962660,714,761,949,1318,1476,33,9,62660,5892,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300965940,714,761,949,1318,1476,33,9,65940,1480,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300974740,714,761,949,1318,1476,33,9,74740,563,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300976740,714,761,949,1318,1476,33,9,76740,1843,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300978740,714,761,949,1318,1476,33,9,78740,873,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300979380,714,761,949,1318,1476,33,9,79380,257,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300980500,714,761,949,1318,1476,33,9,80500,798,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3300987060,714,761,949,1318,1476,33,9,87060,1139,Grafton County,NCNTY33009N33009,"Grafton County, NH",NH
3301101300,820,989,1238,1656,1789,33,11,01300,10769,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301101700,749,770,1011,1472,1775,33,11,01700,2449,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301104500,749,920,1110,1326,1366,33,11,04500,18274,Hillsborough County,METRO31700MM4760,"Manchester, NH HUD Metro FMR Area",NH
3301104900,749,770,1011,1472,1775,33,11,04900,1401,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301108100,820,989,1238,1656,1789,33,11,08100,4181,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301117780,749,770,1011,1472,1775,33,11,17780,1875,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301127140,749,770,1011,1472,1775,33,11,27140,1480,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301129860,749,920,1110,1326,1366,33,11,29860,16929,Hillsborough County,METRO31700MM4760,"Manchester, NH HUD Metro FMR Area",NH
3301131540,749,770,1011,1472,1775,33,11,31540,1657,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301131940,820,989,1238,1656,1789,33,11,31940,2224,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301133700,749,770,1011,1472,1775,33,11,33700,1739,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301136180,749,770,1011,1472,1775,33,11,36180,4928,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301137140,820,989,1238,1656,1789,33,11,37140,7015,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301137940,820,989,1238,1656,1789,33,11,37940,22928,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301142260,820,989,1238,1656,1789,33,11,42260,7360,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301144580,749,770,1011,1472,1775,33,11,44580,1585,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301145140,749,920,1110,1326,1366,33,11,45140,107006,Hillsborough County,METRO31700MM4760,"Manchester, NH HUD Metro FMR Area",NH
3301146260,820,989,1238,1656,1789,33,11,46260,1147,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301147540,820,989,1238,1656,1789,33,11,47540,25119,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301148020,820,989,1238,1656,1789,33,11,48020,13535,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301149140,820,989,1238,1656,1789,33,11,49140,2034,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301150260,820,989,1238,1656,1789,33,11,50260,86605,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301150740,749,770,1011,1472,1775,33,11,50740,4138,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301151940,820,989,1238,1656,1789,33,11,51940,4289,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301159940,820,989,1238,1656,1789,33,11,59940,10914,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301160580,749,770,1011,1472,1775,33,11,60580,5883,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301168820,749,770,1011,1472,1775,33,11,68820,360,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301176260,749,770,1011,1472,1775,33,11,76260,1297,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301179780,749,920,1110,1326,1366,33,11,79780,7776,Hillsborough County,METRO31700MM4760,"Manchester, NH HUD Metro FMR Area",NH
3301185220,820,989,1238,1656,1789,33,11,85220,3743,Hillsborough County,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",NH
3301185940,749,770,1011,1472,1775,33,11,85940,201,Hillsborough County,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",NH
3301300660,671,794,1035,1285,1669,33,13,00660,4843,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301301460,671,794,1035,1285,1669,33,13,01460,2109,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301306260,671,794,1035,1285,1669,33,13,06260,3672,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301306500,671,794,1035,1285,1669,33,13,06500,7138,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301306980,671,794,1035,1285,1669,33,13,06980,1454,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301309860,671,794,1035,1285,1669,33,13,09860,1979,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301312420,671,794,1035,1285,1669,33,13,12420,2236,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301314200,671,794,1035,1285,1669,33,13,14200,40687,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301316980,671,794,1035,1285,1669,33,13,16980,1071,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301319460,671,794,1035,1285,1669,33,13,19460,2226,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301324900,671,794,1035,1285,1669,33,13,24900,4021,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301327380,671,794,1035,1285,1669,33,13,27380,8405,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301335540,671,794,1035,1285,1669,33,13,35540,4433,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301335860,671,794,1035,1285,1669,33,13,35860,992,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301337300,671,794,1035,1285,1669,33,13,37300,11721,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301337540,671,794,1035,1285,1669,33,13,37540,5399,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301343380,671,794,1035,1285,1669,33,13,43380,4481,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301350900,671,794,1035,1285,1669,33,13,50900,1702,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301352100,671,794,1035,1285,1669,33,13,52100,4116,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301354260,671,794,1035,1285,1669,33,13,54260,4548,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301360020,671,794,1035,1285,1669,33,13,60020,6897,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301361940,671,794,1035,1285,1669,33,13,61940,3931,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301366980,671,794,1035,1285,1669,33,13,66980,1137,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301375460,671,794,1035,1285,1669,33,13,75460,1544,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301378580,671,794,1035,1285,1669,33,13,78580,2760,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301380020,671,794,1035,1285,1669,33,13,80020,1579,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301384900,671,794,1035,1285,1669,33,13,84900,1144,Merrimack County,NCNTY33013N33013,"Merrimack County, NH",NH
3301502340,779,980,1201,1434,1478,33,15,02340,6178,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301502820,906,907,1093,1551,1598,33,15,02820,4682,Rockingham County,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",NH
3301507220,749,863,1066,1425,1599,33,15,07220,3197,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301509300,906,907,1093,1551,1598,33,15,09300,3911,Rockingham County,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",NH
3301512100,779,980,1201,1434,1478,33,15,12100,3792,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301517140,779,980,1201,1434,1478,33,15,17140,4023,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301517460,906,907,1093,1551,1598,33,15,17460,3678,Rockingham County,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",NH
3301517940,779,980,1201,1434,1478,33,15,17940,34021,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301521380,749,863,1066,1425,1599,33,15,21380,1784,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301524660,749,863,1066,1425,1599,33,15,24660,5476,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301525380,749,863,1066,1425,1599,33,15,25380,14058,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301527940,779,980,1201,1434,1478,33,15,27940,3510,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301531700,749,863,1066,1425,1599,33,15,31700,3208,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301532900,779,980,1201,1434,1478,33,15,32900,8297,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301533060,749,863,1066,1425,1599,33,15,33060,14937,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301533460,749,863,1066,1425,1599,33,15,33460,1880,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301539780,749,863,1066,1425,1599,33,15,39780,1893,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301540100,779,980,1201,1434,1478,33,15,40100,5862,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301543220,906,907,1093,1551,1598,33,15,43220,23236,Rockingham County,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",NH
3301550980,749,863,1066,1425,1599,33,15,50980,1010,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301551380,749,863,1066,1425,1599,33,15,51380,1551,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301551620,749,863,1066,1425,1599,33,15,51620,775,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301552340,749,863,1066,1425,1599,33,15,52340,8027,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301552900,779,980,1201,1434,1478,33,15,52900,4289,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301554580,749,863,1066,1425,1599,33,15,54580,4259,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301556820,906,907,1093,1551,1598,33,15,56820,3640,Rockingham County,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",NH
3301557460,906,907,1093,1551,1598,33,15,57460,3701,Rockingham County,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",NH
3301562500,779,980,1201,1434,1478,33,15,62500,7747,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301562900,749,863,1066,1425,1599,33,15,62900,20784,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301564020,779,980,1201,1434,1478,33,15,64020,9674,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301566180,749,863,1066,1425,1599,33,15,66180,5182,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301566660,779,980,1201,1434,1478,33,15,66660,28112,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301567620,779,980,1201,1434,1478,33,15,67620,5143,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301568260,1153,1224,1432,1763,2058,33,15,68260,7934,Rockingham County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",NH
3301571140,1153,1224,1432,1763,2058,33,15,71140,844,Rockingham County,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",NH
3301574340,749,863,1066,1425,1599,33,15,74340,6355,Rockingham County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301585780,779,980,1201,1434,1478,33,15,85780,10709,Rockingham County,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",NH
3301703460,749,863,1066,1425,1599,33,17,03460,7475,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301718820,749,863,1066,1425,1599,33,17,18820,26884,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301719700,749,863,1066,1425,1599,33,17,19700,12664,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301726020,749,863,1066,1425,1599,33,17,26020,5774,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301741460,749,863,1066,1425,1599,33,17,41460,4145,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301744820,749,863,1066,1425,1599,33,17,44820,1509,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301747700,749,863,1066,1425,1599,33,17,47700,1440,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301748660,749,863,1066,1425,1599,33,17,48660,3910,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301751220,749,863,1066,1425,1599,33,17,51220,2220,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301765140,749,863,1066,1425,1599,33,17,65140,28461,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301765540,749,863,1066,1425,1599,33,17,65540,2648,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301769940,749,863,1066,1425,1599,33,17,69940,11477,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301773860,749,863,1066,1425,1599,33,17,73860,3626,Strafford County,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",NH
3301900260,563,708,867,1158,1238,33,19,00260,836,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301911380,563,708,867,1158,1238,33,19,11380,4749,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301912900,563,708,867,1158,1238,33,19,12900,13151,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301915060,563,708,867,1158,1238,33,19,15060,1661,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301916340,563,708,867,1158,1238,33,19,16340,661,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301930500,563,708,867,1158,1238,33,19,30500,741,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301931220,563,708,867,1158,1238,33,19,31220,2167,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301940900,563,708,867,1158,1238,33,19,40900,586,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301941700,563,708,867,1158,1238,33,19,41700,971,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301952580,563,708,867,1158,1238,33,19,52580,6269,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301962340,563,708,867,1158,1238,33,19,62340,2241,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301972740,563,708,867,1158,1238,33,19,72740,945,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301975060,563,708,867,1158,1238,33,19,75060,3055,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301977940,563,708,867,1158,1238,33,19,77940,1530,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3301978980,563,708,867,1158,1238,33,19,78980,895,Sullivan County,NCNTY33019N33019,"Sullivan County, NH",NH
3400199999,826,912,1088,1412,1583,34,1,99999,252552,Atlantic County,METRO12100M12100,"Atlantic City, NJ MSA",NJ
3400399999,1083,1185,1354,1707,2068,34,3,99999,884118,Bergen County,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",NJ
3400599999,748,854,1021,1249,1506,34,5,99999,423394,Burlington County,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",NJ
3400799999,748,854,1021,1249,1506,34,7,99999,508932,Camden County,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",NJ
3400999999,716,764,948,1233,1274,34,9,99999,102326,Cape May County,METRO36140M36140,"Ocean City, NJ MSA",NJ
3401199999,814,817,992,1202,1302,34,11,99999,146438,Cumberland County,METRO47220M47220,"Vineland-Millville-Bridgeton, NJ MSA",NJ
3401399999,843,1030,1176,1429,1643,34,13,99999,793633,Essex County,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",NJ
3401599999,748,854,1021,1249,1506,34,15,99999,254673,Gloucester County,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",NJ
3401799999,1055,1096,1270,1527,1640,34,17,99999,608975,Hudson County,METRO35620MM3640,"Jersey City, NJ HUD Metro FMR Area",NJ
